id,title,private
156791,AI 학습용 이미지 수집 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 더 원활하게 ,False
156797,의료용 CT DICOM 뷰어 프로그램 개발 (C++ 기반) · 위시켓(Wishket) - 프로젝트 최신 브라,False
156799,B2B 코칭 프로젝트 관리 및 성과 대시보드 반응형 웹 구축 · 위시켓(Wishket) - 프로젝트 최신 브,False
156803,위치기반 서비스를 활용한 특정 분야 중개 플랫폼 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그,False
156804,위치기반 서비스를 활용한 특정 분야 중개 플랫폼 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그,False
156810,Oracle 및 MS SQL 서버 월 1회 원격 점검 및 모니터링(월 1~2시간 공수) · 위시켓(Wishk,False
156814,아임웹 기반 신규 페이지 2종 제작 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 더,False
156821,유아동 기질검사 결과지 PDF 자동 생성 프로그램 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저,False
156826,사내 직원 스케줄링 및 리소스 관리 반응형 웹 UI/UX 디자인 · 위시켓(Wishket) - 프로젝트 최신,False
156836,웹소설 인터랙티브 웹북 플랫폼 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 더,False
156837,Flutter 기반 운세 앱 기능 고도화 및 관리자 페이지 수정 · 위시켓(Wishket) - 프로젝트 최신,False
156844,병의원 전용 건강기능식품 온라인몰 유지보수(JAVA/MYSQL) · 위시켓(Wishket) - 프로젝트 최신,False
156845,안전보건 업무를 위한 APP 및 관리자 웹페이지 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로,False
156846,보완대체의사소통(AAC) 플랫폼 앱 기획 및 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업,False
156847,의료기기 PCB 설계 및 아트웍 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 더 원,False
156856,"React, Node.js 기반 웹 서비스 기능 정상화 및 버그 픽스 · 위시켓(Wishket) - 프로젝트",False
156860,공공기관 내부 시스템 관리자용 동영상 매뉴얼 제작 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업,False
156866,오픈소스 LLM/RAG 교육 플랫폼 보안 강화·SSO 연동·배포 자동화 (프로덕션 전환) · 위시켓(Wish,False
156868,쇼핑몰 연동형 AI 사이즈 및 핏 추천 위젯 MVP 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우,False
156869,AI 실사 캐릭터 영상 제작 및 워크플로우 매뉴얼 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저,False
156876,B2B 수발주 통합 관리 플랫폼 신규 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드,False
156878,탐정 법인 및 사무소 반응형 홈페이지 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드,False
156888,하이엔드 맞춤형 헬스케어 진단 및 솔루션 앱 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업,False
156889,가속/자이로 센서 활용 운전 패턴 분석 앱 및 통계 관리자 웹 구축 · 위시켓(Wishket) - 프로젝트 ,False
156893,멀티포맷 인필 영상 효과 정량 평가 AI 엔진 PoC 개발 (Saliency·화질지표·VLM) · 위시켓(W,False
156895,신약 물질 소개 및 콘텐츠 관리 웹사이트 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레,False
156898,타 기관 공공앱 이용률 데이터 추출 방안 자문 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레,False
156900,교육용 솔루션 클라우드 중계 서버 구축 및 5종 클라이언트 통신망 리뉴얼 · 위시켓(Wishket) - 프로,False
156903,KT / LGU+ 센트릭스 API 연동 기반 웹 CTI 모듈 개발 · 위시켓(Wishket) - 프로젝트 최,False
156908,RF 제너레이터 통합 보드 스키매틱/아트웍 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드,False
156912,UFPS 연동 멀티플레이어 슈팅게임(FPS) 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업,False
156917,다면 피드백 시스템 백엔드 개발 및 디자인 고도화 (프로토타입 보유) · 위시켓(Wishket) - 프로젝트,False
156918,아임웹 기반 기업 홍보용 홈페이지 및 실적 게시판 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저,False
156923,철강 제조/유통사 전용 통합 운영 시스템(EDEN OS) 구축 (품질/환율 관리 포함) · 위시켓(Wishk,False
156928,스마트폰 센서 활용 급발진/졸음운전/운전 패턴 분석 앱 및 통계 관리자 웹 구축 · 위시켓(Wishket) ,False
156931,2D 게임 정적 픽셀 아트 44종 디자인 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하,False
156936,철강 제조/유통사 전용 통합 운영 시스템 구축(품질/환율 관리 포함/CP 중점) · 위시켓(Wishket) ,False
156941,Visual FoxPro 연동 PDF 3개 단위 병합 및 텍스트 수정 방지 프로그램 구축 · 위시켓(Wish,False
156943,청년-지역 매칭 플랫폼 웹사이트 신규 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드,False
156949,스포츠카드 및 TCG 통합 커뮤니티 웹 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이,False
156953,감압 밸브 기계설계 역설계 가공 양산 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 ,False
156958,중고차 수출 2단계 역경매 중개 플랫폼 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이,False
156959,필리핀 타겟 위치기반 중고거래 플랫폼 앱(iOS/Android) 개발 · 위시켓(Wishket) - 프로젝트,False
156960,사주/타로 정액제 전화상담 플랫폼 앱 및 관리자 웹 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우,False
156961,유아의류 자사몰 MVP 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 더 원활하,False
156962,글로벌 투자사(VC) 영문/국문 홈페이지 및 포트폴리오 웹사이트 제작 (1년 유지보수 포함) · 위시켓(Wi,False
156964,양산 라인 공정 품질 데이터 통합 수집 및 대시보드 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우,False
156968,B2B 솔루션 기업 정적 웹페이지 신규 퍼블리싱 및 반응형 보완 · 위시켓(Wishket) - 프로젝트 최신,False
156972,뇌파 측정 디바이스 연동 및 데이터 분석 모바일 앱 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우,False
156981,개인정보 마스킹 스크립트 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 더 원활하게 ,False
156984,영어 회화 앱 하이클론 UI/UX 디자인 리뉴얼 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그,False
156985,상용 AR SDK를 활용한 뷰티/헤어 AR 체험 앱 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우,False
156989,가족 소통 웰니스 앱 React Native 프론트엔드 개발 · 위시켓(Wishket) - 프로젝트 최신 브,False
156996,대규모 트래픽 대응 숙박(펜션) 통합 예약 반응형 웹 구축 · 위시켓(Wishket) - 프로젝트 최신 브라,False
156999,RK3568 임베디드 보드 기반 엘리베이터 LCD 인디케이터 데모 프로그램 개발 · 위시켓(Wishket) ,False
157000,무인 세탁 장비 통합 제어 API 구축 및 O2O 플랫폼 개발 · 위시켓(Wishket) - 프로젝트 최신 ,False
157002,연구용 챗봇 웹 서비스 구축 OpenAI API 연동 · 위시켓(Wishket) - 프로젝트 최신 브라우저로,False
157004,태국 프리미엄 여행사 홈페이지 템플릿 기반 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그,False
157023,로블록스 기반 청소년 비대면 멘토링 월드 MVP 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저로,False
157026,FileMaker Server 세팅 및 필리핀 원격 접속 네트워크 서버 구축 · 위시켓(Wishket) - ,False
157029,중고차 수출 특화 역경매 플랫폼 반응형 웹 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그,False
157032,대규모 트래픽 대응 숙박(펜션) 통합 예약 반응형 웹 구축 · 위시켓(Wishket) - 프로젝트 최신 브라,False
157035,협회 회원사 네트워킹 및 홍보 모바일 앱 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레,False
157041,건축사 사무소 소개 및 포트폴리오 홈페이지 구축 (상용 솔루션 활용) · 위시켓(Wishket) - 프로젝트,False
157045,신규 사업자 데이터 수집 및 DB 저장 프로그램 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저로,False
157046,가비아 호스팅 기반 홈페이지 카테고리 수정 기능 고도화 · 위시켓(Wishket) - 프로젝트 최신 브라우저,False
157063,강사-학생 1:1 매칭 추천 시스템 알고리즘 및 API 개발 · 위시켓(Wishket) - 프로젝트 최신 브,False
157064,러시아어권 이주민 대상 주거·생활정보 플랫폼 웹 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로,False
157066,22인치 터치 모니터 맞춤 2종 설문 웹 프로그램 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저,False
157070,공공기관 장비 대여 및 반납 배리어프리 키오스크 소프트웨어 개발 · 위시켓(Wishket) - 프로젝트 최신,False
157079,교육용 하드웨어 PoC 키트 조립 및 성능 검증 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그,False
157087,BLE 온도로거 및 스마트폰 GPS 동시 수집 안드로이드 앱 개발 · 위시켓(Wishket) - 프로젝트 최,False
157088,마케팅 성과 자동 집계 및 인사이트 도출 대시보드 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저,False
157095,워드프레스 기반 전국 마케팅 세미나 예약 플랫폼 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로,False
157096,재활/운동 예약 및 강사 정산 모바일앱 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이,False
157109,장애인선수 매니지먼트 시스템 기획 고도화 및 반응형 UI/UX 디자인 · 위시켓(Wishket) - 프로젝트,False
157111,"운영 중인 웹 연동 모바일 앱(iOS, Android) 개발 · 위시켓(Wishket) - 프로젝트 최신 브",False
157113,달력 복사 VBA 매크로 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 더 원활하게 ,False
157119,농기계 부품 3D 모델링 및 3D 프린팅 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하,False
157121,D2C 플랫폼 광고 레퍼런스 수집 및 배너 소재 자동화 개발 · 위시켓(Wishket) - 프로젝트 최신 브,False
157122,파이썬 기반 AI 웹서비스 응답 성능(Latency) 최적화 및 리팩터링 · 위시켓(Wishket) - 프로,False
157123,부동산 컨설팅 업무 자동화 시스템 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여,False
157124,교사 대상 설문 데이터 수집 및 시각화 웹 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그,False
157127,수입검사실 품질 대시보드(Power BI) 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그,False
157144,유아의류 자사몰 MVP 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 더 원활하,False
157145,(비)노동 유형 진단 도구 고도화 및 솔루션 자동 도출 메커니즘 연구·설계 · 위시켓(Wishket) - 프,False
157146,카페24 자사몰 맞춤형 웹 디자인 및 퍼블리싱 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 ,False
157155,React/Next.js 기반 웹 서비스 프론트엔드 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우,False
157156,해외 바이어 B2B 무역 플랫폼 구축 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하여 ,False
157171,체성분 및 HRV 등 바이오데이터 통합관리 웹 MVP 개발 · 위시켓(Wishket) - 프로젝트 최신 브라,False
157189,B2B 뷰티샵 네이티브 앱(Android/iOS) 유지보수 (연간 계약) · 위시켓(Wishket) - 프로,False
157203,"의료기기 소개 홈페이지 및 소모품 쇼핑몰, 영업 관리용 CRM 구축 · 위시켓(Wishket) - 프로젝트 ",False
157204,초중등 에듀테크 인터랙티브 콘텐츠 디자인 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하,False
157214,기업 홈페이지 디자인 리뉴얼 및 퍼블리싱 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레이드하,False
157245,카메라 기반 당류·나트륨 시각화 모바일웹 개발 · 위시켓(Wishket) - 프로젝트 최신 브라우저로 업그레,False
157248,지식산업센터 통합 프롭테크 플랫폼(지산 GO) 1차 MVP 웹 구축 · 위시켓(Wishket) - 프로젝트 ,False
